genes,baseMean,log2FoldChange,lfcSE,pvalue,padj
Ncf1,93.52437757287284,-0.4244955402186333,0.0948064552265234,2.5723470998212064e-7,1.34335959300623e-5
Tnfrsf13b,183.30760832333303,-0.2485518999087109,0.05846205157919834,2.629592636181821e-7,1.3678055664710839e-5
Padi2,93.50848554211325,0.2995559541173585,0.0703960396401869,2.7466947662015937e-7,1.4230701579197823e-5
Tpr,1436.349187957968,-0.13472693331298513,0.030911868345398656,2.8649467861199803e-7,1.4784930107267992e-5
Serp1,457.50475210812493,0.1505504838493695,0.03466520466334982,2.9223233464484937e-7,1.5021888009900729e-5
Foxo3,103.22204086758904,0.2616697599050931,0.06230142293526708,3.1936280704073147e-7,1.6352373729257453e-5
Lpp,191.80160140433233,0.19408540762042895,0.04538170165235859,3.271736780039354e-7,1.668713062753146e-5
Tnfsf11,96.70890608220657,-0.47802387028623444,0.10703717519433403,3.307471869544749e-7,1.680400824263278e-5
Nenf,59.73216736204947,-0.3385573141212021,0.07932604692350766,3.325138009592706e-7,1.6828536304919377e-5
Zfp827,22.437408670149573,-0.6464556329392651,0.14807158443281637,3.5463316879965887e-7,1.787896760240742e-5
Dok2,472.2014235479892,0.1705387008465518,0.039998842249034626,3.919976534257941e-7,1.968699326093988e-5
Ptpn13,212.08138164497475,0.37391284833502364,0.08722673536682357,3.993037710283456e-7,1.9977381032975397e-5
Cd4,924.7048963073617,0.12630897073705633,0.02940245382796229,4.0605674391463006e-7,2.0237991632064527e-5
Sesn1,319.81855853202165,0.22234081167280678,0.053314355443385,4.189335606877154e-7,2.079579773923301e-5
Serpinb9,97.28802637273876,0.413890963763641,0.09538095553289302,4.204216051950524e-7,2.079579773923301e-5
Unc119,350.6966629937226,0.176058042661118,0.041531757987383164,4.2475089345963523e-7,2.0930957561913152e-5
Cd226,265.1849768795137,0.334608278726674,0.07971547826136907,4.3116120696664706e-7,2.116727004089442e-5
Ctla2b,44.80023871901501,-0.668447255146381,0.1566476254684774,4.628530910275816e-7,2.2638351929811715e-5
Slc16a3,57.8853846605858,0.5010827346504096,0.11439136430717742,4.762806684271794e-7,2.320850186521735e-5
Tbkbp1,6.158300803888668,1.011830221378544,0.2611615527374322,4.866636293100903e-7,2.362661797406172e-5
Calhm6,134.90211625240624,0.3311351517834691,0.07960111705441016,4.902780940372702e-7,2.371426293963298e-5
Tmem59,624.4955792116061,-0.14696101377671364,0.03483028951075825,5.078385525301453e-7,2.4473337303548327e-5
Fam124b,16.02342593004738,-0.6927020629622708,0.16468134811061771,5.120033221510026e-7,2.458366134342616e-5
Lta,137.1693372871624,-0.47709669592482246,0.10967385896239462,5.160677970854401e-7,2.4688382059109303e-5
Ngly1,210.37121031638452,0.18163583045694714,0.04344012678726759,5.253369610152498e-7,2.5040425036319614e-5
Gcnt1,15.716310463416793,-0.7412170801019597,0.17981858156989097,5.384267875278039e-7,2.5571370764182803e-5
Mical1,172.63440732929388,-0.24409168107453355,0.05988370145951015,5.535508037556243e-7,2.6194743449923186e-5
Gatad2b,194.33686892846353,-0.1790066731799677,0.042985891302228706,5.715165637968459e-7,2.6947622727514592e-5
1700025G04Rik,49.17377215179649,-0.5218888919488592,0.12095804380756435,6.120275342580627e-7,2.8651631853766737e-5
Psen2,733.5408626692174,0.12408412531901544,0.029465635443559898,6.099403444525926e-7,2.8651631853766737e-5
Cd27,1301.1306407645652,0.1387510914437845,0.03318796780022539,6.205731781522739e-7,2.894189155066441e-5
Dtnb,168.27986813764062,-0.20986021711083302,0.051265540975509595,6.226436845657128e-7,2.894189155066441e-5
Myl4,83.0739621463912,0.43255326240369035,0.10173465512917834,6.458367324978213e-7,2.9913879468485664e-5
Fry,88.47461176492395,-0.44159645147572474,0.10369547692186754,6.537229013298092e-7,3.0172534474053308e-5
Tcf7,338.4413769058538,-0.3111293830564574,0.0766983983993243,6.584615979725737e-7,3.028461272359472e-5
Dhrs3,29.450327021900033,-0.5881277102410847,0.138217760226058,6.762180749122926e-7,3.099254030052564e-5
Rragd,20.478444883838247,-0.6375576216126353,0.15184780023886346,6.882973157024429e-7,3.132708754940146e-5
Cdk5rap3,170.4701922379878,0.2099651644875438,0.05160089302653893,6.867353738383158e-7,3.132708754940146e-5
Pgk1,963.1126752263617,0.17471954445999086,0.04248998230906535,7.240324137860576e-7,3.283950477476693e-5
Ywhah,699.7038668464966,-0.1237104279750091,0.029646687984601655,7.269644347672927e-7,3.285879245148163e-5
Inpp5f,94.42104806061404,-0.3256192562701936,0.08072487878954966,7.809611690516832e-7,3.5178140906974105e-5
Il17rb,4.759827671794388,-1.6595423145352208,0.45105021895605096,7.840386984992898e-7,3.519581938331744e-5
Fnbp1,789.6229865626545,-0.10382751306871257,0.024517971556298302,8.284739038940203e-7,3.706360386430996e-5
F2rl2,26.683762647467596,0.6553042228651355,0.159492595212718,8.73288930303509e-7,3.893561666128706e-5
Man1a,390.5778295405169,0.1843239316176289,0.0455033390691782,8.790577685166601e-7,3.9059963490564004e-5
Cish,873.7076925460541,-0.23448437669538805,0.059074793463594545,8.822823657660387e-7,3.90708015218285e-5
Irak2,173.97560622298369,0.1746812678345359,0.04309327035645337,9.181938104500402e-7,4.0524190125855645e-5
Eef2k,19.98430922242481,-0.5529126002785469,0.13205340018562178,9.369361323971684e-7,4.121261350155062e-5
Klf10,65.21096746554004,-0.3960395620112845,0.09665604671431922,9.513406204296691e-7,4.170626372104382e-5
Slc2a8,29.835538075201505,0.480241649478861,0.11483688092867048,9.613704156084273e-7,4.200547802598422e-5
Pdcd1lg2,209.47369640573524,0.20649426263513732,0.051805252539628824,9.776199524956501e-7,4.257356258243516e-5
Cd2,3465.582788713806,0.1254907288922826,0.030660087100073254,1.011681238293153e-6,4.37660649225962e-5
Tha1,79.97331874388547,0.27870837426679107,0.0711117015582434,1.0085789220135425e-6,4.37660649225962e-5
Xxylt1,120.52501051200778,-0.37738667147231614,0.09348661402121229,1.0662700778703823e-6,4.597588217343741e-5
Gm14029,27.698178351930878,0.6346530874437302,0.15582167328472615,1.0797508643820134e-6,4.629304769995709e-5
Lrrc8c,408.58792246266404,-0.1798582444932146,0.04490079649599951,1.0806890903407744e-6,4.629304769995709e-5
Sardh,3.5529407230851504,-1.6641746403096893,0.47150725170781993,1.0990275442061832e-6,4.677974320820048e-5
Spo11,13.889471300596993,0.5963138804290093,0.1451469073039927,1.1027571445936793e-6,4.677974320820048e-5
Prelid1,1517.006286465066,0.12834521089258194,0.03156191766700874,1.1009268446506448e-06,4.677974320820048e-5
Pde4b,228.40919155061255,-0.2603489018327906,0.06696109389310115,1.1299659133605064e-6,4.777933287848232e-5
Gramd1a,353.7258689153062,-0.19716148504239978,0.05001946326647088,1.2401222685155395e-6,5.219804947511449e-5
D16Ertd472e,291.6172013738453,0.17069618250046537,0.04285359075631577,1.2424314492093167e-6,5.219804947511449e-5
Polr1d,1447.2000097452717,0.08062408128923053,0.01853157836665298,1.2607136317003297e-6,5.2796914646415085e-5
Zbtb18,15.38441572047977,-0.651412450094849,0.16277880723470273,1.2755344860324592e-6,5.3247471474246736e-5
1700001O22Rik,10.387802693914445,0.7236148596212711,0.18570046331589204,1.283520043585456e-6,5.3410732480375106e-5
Adam8,85.60251479338764,0.6234908662267175,0.15472857848379934,1.304882069583848e-6,5.412782964590215e-5
Ssr2,448.0769737793138,0.14978645296830595,0.037616203702396905,1.3721211242902273e-6,5.6737424912291166e-5
Gm19261,18.340127449774506,0.5206162830374289,0.12752504125801659,1.387858457964724e-6,5.720770021069686e-5
Gpr65,126.53413403630321,-0.3035451175280057,0.0788577589865141,1.4190133893892502e-6,5.830855018217647e-5
Rdx,327.3581974067663,-0.13477172483123473,0.033818309406968304,1.4735532949055787e-6,6.026235315015121e-5
Glipr1,584.9388991476923,0.1836450804747414,0.04684395676448208,1.4757564358558543e-6,6.026235315015121e-5
Gpi1,1487.012053956416,0.07366911547455278,0.01678131477770339,1.4958751876847173e-6,6.089419863407228e-5
Rgs16,26.796159052328875,-0.8593348113419702,0.23465381452842027,1.50369666473347e-6,6.1023083223920514e-5
Dtx1,669.5087917460801,0.17148737641540454,0.04365017278497195,1.5356017441377874e-6,6.194025826858968e-5
Tex2,107.16173879906307,0.26770227351956305,0.07031048883994107,1.5357479354052217e-6,6.194025826858968e-5
Stk38,410.19547366507396,-0.35091700305816304,0.09024711154114924,1.56698074296003e-6,6.300608459730083e-5
Rps6ka1,629.2729017458931,0.1441211508894385,0.03660334747351242,1.6946550270035176e-6,6.772420150598203e-5
Sec11c,1086.184880253652,0.1381532432418157,0.03500747523543057,1.6922512574483451e-6,6.772420150598203e-5
Dusp7,131.62055565739843,0.26366525943043917,0.06976193552842533,1.707619920654094e-6,6.792747512091767e-5
Diaph2,124.31685618625372,-0.3530484833417372,0.09128454920702693,1.710105797215657e-6,6.792747512091767e-5
Acot11,35.08525679936426,-0.4097890166494913,0.10383264163737857,1.745337450952772e-6,6.875518183335623e-5
Trp53i13,41.1316046749768,-0.3804610339516608,0.09744043247039133,1.7466795506948144e-6,6.875518183335623e-5
Dnajc3,524.469871237101,0.11601924121866908,0.029006918524912752,1.7466734852275116e-6,6.875518183335623e-5
Retreg1,427.62602486941427,-0.15766153396296895,0.040382566388248144,1.8136159278179367e-6,7.117628018514226e-5
Wdyhv1,115.39249569516721,-0.24400640569602325,0.06476961182136558,1.849998388466143e-6,7.238739962989314e-5
Far1,189.15915037760544,-0.17684433121053472,0.045710327872544705,1.8796009942866575e-6,7.332681497949258e-5
Msrb3,7.7759738389795405,-0.7697161425998935,0.207716159206298,1.8916814391142672e-6,7.357911069409442e-5
Pqlc3,158.37362492769566,-0.21840020019423226,0.057793083792333055,1.9961264930820725e-6,7.741191145360888e-5
Pomp,1255.3995261572102,0.0868432447020911,0.02076711608037601,2.006620891866302e-6,7.758934115216368e-5
Ctla2a,284.17375958494927,-0.4937372863219668,0.12466299688189217,2.067843372880761e-6,7.972144391682652e-5
Cers6,6.776192689309698,0.8530826724267611,0.23965962357862744,2.104685550665791e-6,8.090386568365744e-5
Actg1,17386.847491107234,0.1662040283808234,0.04314984092181949,2.1344428627570875e-6,8.180782761701726e-5
Cebpa,17.455581515899105,0.7961639637395015,0.2196063384971127,2.151439858972131e-6,8.221887367757053e-5
Ptpn6,352.6434496431481,-0.14113461035981933,0.0363673960026912,2.174551756946777e-6,8.286053613389055e-5
Nrarp,15.578740802803583,-0.630084907264631,0.16328651045107107,2.1918231680579257e-6,8.327657416493708e-5
Prdx6,467.59316116963265,-0.15286238004298192,0.0395881948750894,2.2031320633913255e-6,8.346432106050143e-5
Rab3ip,171.49070298392797,-0.26779748617532384,0.07230728602018177,2.26394081182831e-6,8.552085349119738e-5
Il2rb,2121.554162906833,0.16955074666396686,0.04427605746289783,2.284332162547971e-6,8.604317812264023e-5
Pde11a,44.89936634347471,0.32991262477406086,0.08808705272888942,2.3413958469011314e-6,8.793987610653302e-5
Mllt3,446.47085605330255,-0.1901389928912667,0.05022986639273305,2.3625804657370176e-6,8.848201355680237e-5
Usp28,102.45913053087192,-0.26928765331129034,0.0729762621261085,2.379947982731635e-6,8.88785132696475e-5
Vcpkmt,80.24154476468621,0.30115779615177557,0.0816412327790618,2.54090568147293e-6,9.416088353549232e-5
4930486L24Rik,16.479090783922715,-0.6515017792448676,0.1722812599307471,2.5429472666741137e-6,9.416088353549232e-5
Treml2,156.3136530628354,-0.5919833550814609,0.15364984837686607,2.53934959140545e-6,9.416088353549232e-5
CAAA01147332.1,813.8469760640198,-0.15903881517371238,0.04170337590260334,2.5743201885824436e-6,9.505405361109485e-5
Tnfrsf9,800.6434407499422,0.3184515295692713,0.08621417757408294,2.667937573517987e-6,9.812714550166588e-5
Casp1,234.0681656734652,0.26809802775946007,0.07328519208096784,2.672519907239451e-6,9.812714550166588e-5
Cdkn2d,335.93102754695553,-0.2822276077045596,0.07724491200863767,2.7507722207367637e-6,1.0071821862965781e-4
Vav3,180.28233529730218,0.21393784492620382,0.057869397301516246,2.7794205691302025e-6,1.0148369030684873e-4
Cxcr5,62.53637872236999,0.5831902327744379,0.15252612560675666,2.84287429600805e-6,1.0351221186687088e-4
Eef1akmt1,256.8662513850873,-0.17322014774046174,0.0460217205835048,2.8683376720025923e-6,1.041500559684487e-4
Camsap2,33.54234522015205,-0.5322494192913297,0.1384676349895621,2.951170461351392e-6,1.0656733445563098e-4
Cd3d,4272.6998655090165,0.08517146500018992,0.02071355113636422,2.9452462278915435e-6,1.0656733445563098e-4
Fam169b,543.7883127846213,-0.1551595027307059,0.041087517381963284,3.0402896743301293e-6,1.0948383805252566e-4
Ubald2,366.7022362059044,0.15578540758299914,0.041365557826948424,3.15251791343275e-6,1.1321425975144242e-4
Lamp1,421.376257562722,0.13516269508194767,0.03564356996591197,3.259417581830071e-6,1.1641538327691708e-4
Sh2d1a,1108.1354195893907,0.17226572714262484,0.04616006664953572,3.254488260964252e-6,1.1641538327691708e-4
Gm16146,11.399483345520457,0.6795043524684627,0.1859513965520691,3.2774180509862252e-6,1.1674020601175935e-4
Arl4d,12.1748774244762,1.000833197193709,0.3062824967800882,3.3162070675738636e-6,1.1780174049256967e-4
Chsy1,85.3561971118412,0.3884738038574295,0.1046128806935896,3.471583170684515e-6,1.2298787081441252e-4
Efhd2,416.2796679263394,0.15794780642872322,0.04237412545186197,3.612131397301151e-6,1.276221519024892e-4
Sema7a,16.81069768867413,0.6419979645560627,0.17484167765030792,3.6280633458472654e-6,1.278404686488332e-4
Icos,1607.5126665002822,-0.2958714340999638,0.08268573279747626,3.703992600146963e-6,1.3016604558371687e-4
Ckb,147.79549940820985,0.37130425627043145,0.10121292573693337,3.7262017410760533e-6,1.3059639685033397e-4
Arhgap5,42.46230149406111,-0.5768791126421862,0.1547025735275105,3.8129763909095773e-6,1.3328131875211396e-4
Klhl6,511.50190362908,-0.28046972707933904,0.0790807364899586,4.0163040538499385e-6,1.4001519557942818e-4
Tspan13,656.9778663208348,-0.16691852085277925,0.045339948384651926,4.066841483546854e-6,1.4140095004332138e-4
Pnrc2,306.557195872725,0.13328766215533702,0.0356777495641206,4.155456637850189e-6,1.4409980319825472e-4
Ccr6,17.028363545120158,-0.7450747292508438,0.21586216764190724,4.337316958861489e-6,1.500093685930248e-4
Ddt,339.6548650475515,0.19859584079015927,0.055197250846589795,4.410929335394968e-6,1.5215384665357166e-4
Sc5d,163.33471245083845,-0.1901043304250088,0.052662293071194466,4.495755433589498e-6,1.546728667283232e-4
Mxd1,258.9082015606107,0.2457905974968409,0.06994857692219632,4.6130230404459496e-6,1.5829190056064268e-4
Mgst2,404.3133060420359,-0.1961354082682446,0.05465317878752451,4.639749922277383e-6,1.5879332109977007e-4
Grtp1,10.348665801665817,0.80914246269037,0.24339371116157107,4.732364471497576e-6,1.6154123305309954e-4
mt-Nd1,4244.338907140279,-0.09671749740929733,0.02489692001908928,4.822056961852833e-6,1.6417538352199204e-4
Fas,190.36074713914488,0.17600435918643298,0.04864867310762791,4.835645545726673e-6,1.642115072885628e-4
Mctp2,13.473507456985546,0.5814222219010732,0.16046984331368197,5.06820500292597e-6,1.7166416325155973e-4
Dgat1,129.29584963506863,0.35444245155119836,0.10020057421703583,5.309074715375097e-6,1.793591530132391e-4
Tspan31,173.12176328115746,0.19584436736838226,0.0551765260220337,5.344593848510665e-6,1.7978858345531182e-4
Fam20a,19.317838798125333,-0.7319079550011385,0.215794022068323,5.353085848026789e-6,1.7978858345531182e-4
Rftn1,251.9387581941421,-0.14108970427744275,0.03861298447569984,5.362933790893113e-6,1.7978858345531182e-4
Kpna4,595.6663537815772,-0.1380953025805576,0.03775214539580498,5.412384952399861e-6,1.8098352539810557e-4
Tgfbr3,5.400215474995757,-1.183070628103538,0.39730632777125163,5.454016726719907e-6,1.8191158079858662e-4
Arhgap25,259.4360437475164,-0.13683970043218907,0.03742337462185103,5.502656625248212e-6,1.8306807879125273e-4
Il1rl1,97.0506533743217,-0.7020436303381319,0.20510185310890705,5.576060321282535e-6,1.850405030161303e-4
Ube2h,658.0807339237377,0.12500913795940677,0.03398485059275179,5.750053256274775e-6,1.9033257091729736e-4
Pcm1,251.0376874224677,-0.16970996263915888,0.047395170818062396,5.783342221263712e-6,1.909522665902386e-4
Smpdl3b,23.42951384209929,0.6270408274518178,0.17822729907988033,5.820317996662625e-6,1.9169027211119016e-4
6030468B19Rik,2.8709078355021496,-1.5647499401871652,0.5865059219961805,6.037936720063199e-6,1.9835908402653739e-4
Rnf38,115.64641005392663,-0.22096433094004447,0.06400394223786626,6.342860228502433e-6,2.0785552968802473e-4
Ypel3,897.9758683839332,-0.17992745276151353,0.05106608574912506,6.594482982204708e-6,2.15562301572916e-4
Rac2,7282.16540202429,0.06510955996447364,0.015674529425911857,6.6309336873365595e-6,2.162146238149443e-4
Cebpb,164.36504518758608,0.2108313271896179,0.0611332031558574,6.830949753220271e-6,2.221838445786881e-4
Prxl2c,84.99433204974945,-0.2243965903166387,0.06613124690133541,7.6198599184809455e-6,2.4723050448378274e-4
Aip,481.433532627623,-0.10833382363934357,0.029424820566550335,7.786371850003529e-6,2.520092894070278e-4
Rbm47,31.81813894097714,0.5185572641725819,0.1480735940141344,7.909130683411868e-6,2.5535193349301175e-4
Inpp1,202.85396510360653,0.16643200103113806,0.047708778501346444,8.252746739469328e-6,2.646576977267677e-4
Il12rb1,183.5506985103867,0.28996763661076624,0.0868451043905255,8.23817160546259e-6,2.646576977267677e-4
Rps6ka3,237.75971179554224,-0.17512067038007156,0.0504688966811384,8.257933961721696e-6,2.646576977267677e-4
Gimap5,823.5922395175882,0.11826395540976196,0.03273317947433948,8.28643503202103e-6,2.6492339121885774e-4
Nbea,3.4072666300884378,1.2229792373054025,0.4438067652449597,8.334923897646518e-6,2.658146694895319e-4
Abracl,1892.5071774573098,0.09660681074350722,0.025744334350914784,8.354870600372836e-6,2.658146694895319e-4
Cipc,72.71038526626604,0.28673676283256827,0.08637735572142995,8.737691638446943e-6,2.7732121548852917e-4
Cst7,537.4152857590111,0.32693302380169575,0.09773252691259272,8.85418609064739e-6,2.803397856913188e-4
Stx1a,32.46993752231494,-0.5071345495332178,0.14670700160974126,9.009106045653912e-6,2.845574989070638e-4
Cul3,309.0386682026876,0.12547300569124556,0.0352256916208517,9.035362088777941e-6,2.84700784278128e-4
1810034E14Rik,34.822582264542284,-0.3998939389026537,0.11728384355340118,9.225007564958795e-6,2.894974716880548e-4
