genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Adck2,0.16743642443401507,0.22099879075107864,0.052,0.045,1
Socs6,0.16780545335270533,0.28689965372453674,0.027,0.022,1
Atg16l2,0.16794741874371788,0.1756308802142148,0.063,0.055,1
Cdc123,0.16800316976041332,0.14638774381305453,0.158,0.146,1
Klhdc2,0.16800497594451883,0.21198818408409625,0.094,0.085,1
Galk1,0.16824805234227086,0.2173984114511418,0.085,0.076,1
Nfe2l1,0.16836152380954114,0.27123215203335294,0.065,0.057,1
Mbtps1,0.16853914717239812,0.11758359484634306,0.089,0.08,1
2510046G10Rik,0.16858605879914787,0.34395199595393855,0.024,0.019,1
Elof1,0.16866154470224104,0.15113279705161675,0.139,0.128,1
Specc1,0.16874115802223333,0.6379740942714154,0.011,0.008,1
Ccdc61,0.1689602797722804,-0.23023603317304264,0.047,0.055,1
1110032A03Rik,0.16928998565080586,-0.21682799018864873,0.039,0.046,1
Pdk3,0.16936769476992844,0.26665797242189004,0.055,0.047,1
Nme6,0.1694091602891043,-0.3944473834209621,0.012,0.016,1
Als2cl,0.16942494090470608,0.23705770323722408,0.041,0.035,1
Patj,0.16949006729230626,-0.19574473277437843,0.047,0.054,1
Mex3d,0.16949699694232861,0.5949053723795297,0.014,0.01,1
Strada,0.16954759232687036,0.24591991299341132,0.048,0.041,1
Mief1,0.16972006625901537,-0.19376972464688969,0.045,0.052,1
Sec22c,0.1697517574459075,-0.2956834108998887,0.025,0.03,1
Coq10b,0.16977446390414852,-0.13276223655003472,0.099,0.11,1
Gm10131,0.17035183320999303,-0.30757812170620813,0.026,0.031,1
Mrps25,0.17040914985736763,0.18480146610580084,0.062,0.054,1
Snrnp35,0.17061576969811873,0.3864353272754517,0.016,0.012,1
Dtx2,0.1706454383250593,0.23443223383040124,0.053,0.045,1
Stx5a,0.17065383397673092,-0.11008920877812134,0.135,0.147,1
Med6,0.1709244410513986,0.17362895476820217,0.041,0.035,1
Lrrc8b,0.17124121340760307,0.4574018486295941,0.014,0.01,1
Phf21a,0.1714099286366791,-0.18807504347721604,0.084,0.093,1
Drg2,0.17141050357394616,0.1958429341102974,0.059,0.052,1
Fam98b,0.1714165831827552,0.18443469477018093,0.093,0.084,1
Elp1,0.17162231838466635,-0.17444372832425614,0.04,0.047,1
Prpf3,0.17163509311332234,0.2328520638576541,0.06,0.052,1
Sigirr,0.17178546419158103,-0.11433946422822627,0.143,0.155,1
Abca3,0.17186806222495363,-0.19800150572595587,0.049,0.057,1
Alg3,0.17199124248007516,0.22109759532879103,0.055,0.047,1
Tarsl2,0.17208986628572145,0.36044011874250703,0.013,0.009,1
Ppme1,0.17213817942146276,0.1994482420702015,0.055,0.047,1
Clcn7,0.17217178962579868,0.32514820649130627,0.03,0.024,1
Nek8,0.17222620006402042,0.4245704561622228,0.013,0.009,1
Ppat,0.17223044204275684,0.18605152687276272,0.069,0.061,1
Gstm4,0.17226405226473077,0.37493968843762104,0.014,0.01,1
Chil5,0.1723979202393431,-0.46511939869268826,0.013,0.017,1
Tmem147,0.17256335639976408,-0.12052466144443175,0.107,0.118,1
Txnl1,0.1726854942208779,0.12703175009923817,0.216,0.204,1
Gtf2h4,0.17270109490373953,0.26806597048223146,0.038,0.031,1
Chchd10,0.17314176028501096,-0.12570883827056978,0.172,0.184,1
Pgam5,0.1731781174944409,0.22173884063494986,0.08,0.072,1
Camk1d,0.1732239286597297,-0.13646620531345333,0.061,0.069,1
Tcea1,0.1737795399083631,0.10473474023609985,0.348,0.337,1
Bcl2l1,0.17384034733359463,0.21803779557973257,0.04,0.033,1
Adgrl1,0.17384961903177162,0.25633975325978575,0.038,0.031,1
Taf1d,0.1739221988491452,-0.12663425496391945,0.171,0.184,1
Chpf,0.17406620738489723,0.25833050152776593,0.053,0.046,1
Sorbs1,0.17440509937644316,0.300615958814447,0.034,0.028,1
Plp2,0.17451704336968443,0.15730357751019897,0.206,0.194,1
Espn,0.17476200293351773,-0.18275985758738855,0.049,0.056,1
Dtx4,0.17483055695412542,-0.5140289991736342,0.009,0.013,1
Dalrd3,0.17504526784339217,0.19405547500544307,0.072,0.064,1
Etfdh,0.17505299712342864,0.21416638536484012,0.046,0.039,1
Tedc2,0.17550475628904116,0.6379740942714163,0.01,0.007,1
Frat1,0.17552236365922583,-0.3966720485354758,0.013,0.017,1
Galnt9,0.17553073367932498,0.5639735128276389,0.01,0.007,1
Mysm1,0.17580648641510188,0.14851175386601678,0.11,0.1,1
Stimate,0.17602429051890184,0.28287913544885335,0.036,0.03,1
1110035H17Rik,0.176102454641601,0.4859710008263658,0.01,0.007,1
Fndc10,0.17614883783185897,-0.25302512856721115,0.018,0.023,1
Galt,0.17629800317416378,0.17637370784972273,0.077,0.069,1
Leo1,0.1763102821221746,0.2296312475665805,0.058,0.05,1
Ppm1l,0.17642404658237293,0.4210155589855953,0.021,0.016,1
Spryd3,0.17653384904100253,0.12863756980780483,0.089,0.08,1
Dtl,0.1766166457288669,-0.34801904773470493,0.019,0.024,1
Klf7,0.17666776669476844,-0.20208499285889392,0.08,0.089,1
Susd3,0.17668991913311508,0.22553370647861115,0.073,0.065,1
Abhd14b,0.1769011645415768,0.31088429426827346,0.026,0.021,1
Ahctf1,0.17695544598987642,0.16941036644125562,0.1,0.091,1
Selenot,0.17698247198825012,-0.10842091281472088,0.158,0.17,1
Kctd2,0.17706966388539594,-0.16877983005165298,0.093,0.103,1
Galnt10,0.17724540282032944,-0.17299208133856725,0.082,0.091,1
Tns1,0.17733599375408388,0.18111641929794509,0.033,0.028,1
Hotairm1,0.17741540315355545,-0.6014918404239742,0.007,0.01,1
Mtx3,0.17741540315355545,-0.6014918404239742,0.007,0.01,1
Il3ra,0.17771733141730028,0.1816858667262533,0.049,0.042,1
Ccr5,0.17775039668416046,0.2909550184212222,0.01,0.007,1
Stx12,0.17795702368303878,0.21936997997237917,0.056,0.048,1
Myadm,0.1779915043433384,0.30866646901845574,0.016,0.012,1
2610020C07Rik,0.1780338055364915,-0.5140289991736342,0.007,0.01,1
Nars2,0.17816230563206392,0.26357857948991725,0.04,0.034,1
Oasl2,0.17896645608611922,-0.32138392123123793,0.02,0.025,1
Cuedc1,0.1791410695752759,-0.21763599639341003,0.028,0.034,1
Smug1,0.17916209119306392,0.46394469449636677,0.018,0.014,1
Smarcc2,0.17931197556272827,0.15804416531756038,0.144,0.133,1
Qtrt2,0.17938295140225502,0.40350884063439185,0.014,0.011,1
Ldah,0.17957174777866736,0.10636911110027603,0.11,0.099,1
Ube2q2,0.1797750574521848,0.19247131426552055,0.067,0.059,1
Zbtb8os,0.17982158700633646,0.1584163625726558,0.147,0.136,1
Sptlc2,0.1800763754270166,0.11578773733178194,0.119,0.109,1
Comt,0.18012013186174541,0.11387185746625761,0.134,0.123,1
Phc1,0.1802977526434063,-0.22772481401699363,0.019,0.024,1
Glipr2,0.18033114195493158,-0.1219084372863426,0.169,0.181,1
Rbm41,0.18059078572618184,0.3864353272754517,0.018,0.014,1
Ppp4r1,0.1806209345717242,0.31604599938405364,0.03,0.025,1
Acsl1,0.18063242385563813,0.2500161290488565,0.034,0.028,1
Hsp90aa1,0.18076298948376734,0.10815433261004004,0.356,0.345,1
Tspyl3,0.18093441609384228,0.2980794528546049,0.036,0.03,1
Bin1,0.18100986812561554,0.11539895846085835,0.216,0.203,1
Bnip3l,0.1813154761029134,0.11563988085014765,0.387,0.376,1
Desi2,0.18146560351262772,0.13598405087927068,0.128,0.118,1
Cks1b,0.1815915763715376,0.42732933291779807,0.041,0.035,1
Adal,0.18180980800168192,-0.3573034954861818,0.014,0.018,1
Plxnc1,0.18188851928596458,0.2536801184236799,0.045,0.038,1
Disp1,0.1819069555107917,-0.2522377601904733,0.032,0.038,1
Fhit,0.18217150335246093,-0.4056528381288427,0.01,0.014,1
Lztfl1,0.1822230889601743,-0.249408342447889,0.05,0.057,1
Lactb,0.1822874016341312,0.24668005491654954,0.075,0.067,1
Ammecr1l,0.18241533766744744,0.23285206385765456,0.04,0.034,1
Grina,0.18274041882470013,0.17006669356677362,0.147,0.136,1
Trim12c,0.18275706294940713,-0.14302426795745626,0.126,0.137,1
Casp8ap2,0.18280033895589048,0.22201445047994373,0.097,0.087,1
Trav21-dv12,0.18291939132938617,-0.21446871731472594,0.014,0.018,1
Tfb2m,0.18312040046901787,0.20681692962929432,0.049,0.042,1
Oaz2,0.1832242072039027,0.22484618500120312,0.052,0.045,1
Dph2,0.1836133447238483,0.2880316232144571,0.025,0.02,1
Cdk9,0.18371349300893144,0.1399751459771732,0.167,0.155,1
Mterf4,0.18385357533220567,0.2843371396567145,0.041,0.035,1
Urgcp,0.1839901920205893,0.18623865205319934,0.071,0.063,1
1190007I07Rik,0.18405706909936273,-0.1711412856506258,0.084,0.093,1
Mthfr,0.18414529599861404,-0.47450063498699624,0.01,0.014,1
Pgp,0.1844095108654556,-0.12936514893830964,0.114,0.124,1
Zfyve16,0.18454813606397832,0.269159611753218,0.031,0.025,1
Tkfc,0.18458788234450252,-0.30544237736221636,0.014,0.019,1
Prnp,0.18459208931105373,0.2053425349778344,0.045,0.038,1
Gm43672,0.18505249770430815,-0.4371602357893636,0.015,0.019,1
Rnf168,0.18524445727999697,0.26182560838616675,0.062,0.055,1
Fan1,0.18530447812170878,-0.35274809214057345,0.015,0.019,1
Lrba,0.18533975334047662,0.1310141055515328,0.099,0.09,1
Sipa1,0.18546756133116576,0.1311131968537258,0.182,0.17,1
Arrdc3,0.18583613260186133,-0.24159589533759096,0.021,0.026,1
Gak,0.18601940069008363,0.17371796697678432,0.103,0.094,1
Trav9-2,0.18622551365781811,0.42585000838879505,0.023,0.019,1
Plscr3,0.18624742117081752,-0.22452238197864993,0.037,0.044,1
Slc25a14,0.18635732764345564,0.40915540377553494,0.018,0.014,1
Slc25a1,0.18663710022647068,0.11908276484796865,0.077,0.069,1
1600002K03Rik,0.18678442755844699,-0.20969496430100953,0.044,0.051,1
Card9,0.18685044441064244,-0.26891650133710243,0.01,0.014,1
Dglucy,0.187112910177858,-0.34410399773132205,0.015,0.019,1
Ms4a6d,0.18718168061855794,-0.3837209768279033,0.015,0.019,1
Gm28935,0.18749922277565073,-0.4282991251477499,0.011,0.014,1
Unc45a,0.18761791471667646,-0.17699401189606379,0.069,0.078,1
Ctsa,0.18772691637868535,0.11777637224777937,0.215,0.202,1
Ccdc71,0.187893152997393,0.1438650240013728,0.097,0.087,1
Vps11,0.18800382770494597,-0.18689858904421808,0.05,0.058,1
Tmem191c,0.18802891418164683,0.12256626996284448,0.075,0.067,1
Pcsk4,0.18806834114312132,-0.32386491073499357,0.023,0.028,1
Mylip,0.18811383569836407,0.20651104707946022,0.07,0.062,1
2410004B18Rik,0.18815970978709404,0.12008361705781256,0.099,0.089,1
Kif1bp,0.188450970231869,0.20357127012564113,0.041,0.035,1
Clstn1,0.18852009073771167,0.2946723485914857,0.018,0.014,1
Smu1,0.18859997285403174,0.1339856720828232,0.176,0.164,1
Mrpl41,0.18871948281326778,0.12854422471761717,0.148,0.137,1
Trio,0.18884423868546604,-0.3189571838366989,0.023,0.028,1
Pus1,0.18892169543989315,0.1853115226926545,0.066,0.058,1
Gm20559,0.18903199615393626,-0.13491107414973325,0.091,0.1,1
Bap1,0.18908760561906718,0.1921434414469685,0.054,0.047,1
Ncbp2,0.1892843563025979,0.13130611952700377,0.084,0.075,1
Ppil1,0.18951895787104855,0.14485208605809374,0.122,0.112,1
Snx17,0.18958055346762187,0.1382588801687703,0.188,0.176,1
1300002E11Rik,0.1897002575392031,-0.14397895466810073,0.059,0.067,1
Mtbp,0.1897564385552376,0.3228351650466923,0.02,0.015,1
Exoc4,0.18984112510344053,0.14052018308557956,0.117,0.107,1
Asb3,0.18990245324151317,-0.16195545755909269,0.073,0.082,1
Slc25a29,0.1900578766358802,0.4394284148893357,0.016,0.013,1
Osbpl2,0.19023192042709022,-0.18052138539138873,0.047,0.054,1
Orc2,0.1904002429874465,-0.14607663596453113,0.055,0.063,1
Cnn3,0.19044952202838908,-0.24583288822406146,0.022,0.027,1
Efhd2,0.19070647955790548,0.17676196223286444,0.155,0.145,1
Cc2d1b,0.1907262348936573,0.18691737219159021,0.072,0.064,1
Mpi,0.19073244334985046,0.4014374906146978,0.016,0.013,1
AI837181,0.19074896097145225,0.11826887730185387,0.161,0.149,1
Nup88,0.19094216808076334,0.23981041355696764,0.068,0.06,1
Taz,0.19103372071184274,-0.13426697464232085,0.107,0.118,1
Ssrp1,0.19140016271971624,0.1582671674348446,0.243,0.232,1
Hist1h3e,0.19172040826150094,0.34510846498651615,0.078,0.07,1
Ctr9,0.19190875459317502,0.18668070961873529,0.089,0.08,1
Nans,0.19200840283263929,0.12340092144165737,0.162,0.151,1
Gm20275,0.19217661759330806,0.21703599355288805,0.05,0.044,1
2810006K23Rik,0.19227226885178225,0.37426061332934957,0.031,0.026,1
Rnf19b,0.1924721074825812,0.22889405028897158,0.048,0.041,1
Gse1,0.1925020553441572,-0.139180590010489,0.046,0.053,1
Kmt5b,0.19265638350169512,0.16466893981339137,0.118,0.108,1
Lpxn,0.19270555101901357,-0.11016080761290192,0.189,0.202,1
Lipe,0.19274656166983706,-0.2259036123770093,0.024,0.029,1
Plekhm3,0.19278885637376938,-0.4209195947821529,0.011,0.015,1
Serp2,0.192992501004688,0.3825414111709602,0.02,0.016,1
Ddx3x,0.19300418947909184,0.18682630158329117,0.114,0.104,1
Dusp23,0.19309964725659026,0.26577279290282974,0.025,0.02,1
Cog1,0.19312242593190246,0.20689838490080037,0.065,0.058,1
Sipa1l2,0.193528044567658,-0.373166463333785,0.011,0.015,1
Cstf3,0.1939161868411997,0.22293659499257146,0.068,0.061,1
Psme3,0.1941361806338025,0.14037400004537082,0.106,0.096,1
Mmaa,0.19418530091008201,-0.29163657783718566,0.011,0.015,1
Cenpl,0.1942360161126844,0.3402935456307308,0.022,0.017,1
Klhl7,0.1944271648219119,0.31604599938405364,0.018,0.014,1
Cutc,0.19465102177937635,-0.24258235352364022,0.024,0.03,1
Zrsr2,0.19466321369117323,0.1684888109701954,0.132,0.122,1
Otud6b,0.1948115441147876,0.3245075781322493,0.031,0.026,1
Ap1s2,0.19481321623818268,0.190515117300194,0.053,0.046,1
Lmf1,0.19482782795784168,0.23753397120552933,0.042,0.036,1
Prpf40a,0.19486722490037578,0.12499417951732483,0.249,0.237,1
Pmaip1,0.19487310441099848,-0.3084448655237404,0.017,0.021,1
N4bp2l2,0.19497685045276963,0.1288574144850112,0.212,0.2,1
Bet1l,0.19524616593005348,0.11717630090102915,0.112,0.102,1
Gm12764,0.1953363688051119,-0.41386483724820256,0.011,0.015,1
Trpv2,0.1954616287514579,0.22387615545618633,0.1,0.091,1
Slc25a24,0.19547827676992355,0.2816125023201792,0.038,0.032,1
C030034I22Rik,0.1955233745362949,0.19473970316191913,0.044,0.037,1
Sfmbt2,0.1958433313048462,-0.4889380182108045,0.008,0.011,1
Fra10ac1,0.19599648642414863,0.175183463544204,0.07,0.062,1
Tgfbrap1,0.19604849613717235,0.18858509020179426,0.046,0.039,1
Nfkbil1,0.19612627901749116,0.16855838706149617,0.104,0.094,1
Hist1h1b,0.19655856703085134,0.6069680376602005,0.046,0.04,1
Slc38a7,0.19664794512489098,-0.39707285282778493,0.017,0.022,1
Zfp28,0.1967038723694523,0.5050798237740697,0.011,0.008,1
Hsdl1,0.19698486751721522,-0.15959826459894222,0.08,0.089,1
Pja1,0.19700704389562984,0.1982378258226003,0.087,0.079,1
Mfng,0.19701811725488902,0.11673719116064651,0.168,0.156,1
Taf6,0.1971229320186608,0.13318194223424262,0.062,0.054,1
D130020L05Rik,0.19736098956820777,0.4315232168039893,0.011,0.008,1
Nlrp1b,0.1973982839185643,0.36813451053250734,0.013,0.01,1
Styx,0.19774513227782411,0.26577279290282974,0.052,0.045,1
Zfp64,0.19784333318403266,0.2158818374586211,0.056,0.049,1
Abhd5,0.19796414332037385,0.35620312585603564,0.024,0.019,1
Ppp2r1a,0.19813480824145915,0.10841228054049479,0.272,0.26,1
Pten,0.19854394306515902,0.11055492182093896,0.237,0.224,1
Tmpo,0.19860869815971038,0.16663801528225441,0.179,0.168,1
Slc3a2,0.19887407884773045,-0.10940811584012877,0.142,0.153,1
Tram2,0.19892390891505965,0.4155816729349677,0.018,0.014,1
Tle3,0.1992565718067414,0.11345811819407903,0.125,0.115,1
Sap30,0.1994918921469888,0.2933259228839704,0.012,0.009,1
Gm2000,0.19972063035081133,-0.17664405554725482,0.06,0.068,1
Ndel1,0.19977448785268984,0.12424189788102824,0.078,0.069,1
Entpd5,0.20003895998225468,0.2718461954735174,0.04,0.034,1
Cul1,0.20009329415514676,0.15282942924580256,0.127,0.117,1
Svil,0.20027920238060307,-0.11481646705647286,0.141,0.152,1
Sdf2,0.2004468304299262,-0.13272235720733994,0.121,0.131,1
Card11,0.20049439652333095,-0.10549013719353217,0.116,0.127,1
Usp22,0.20058160723340748,-0.20434450004101956,0.055,0.063,1
AI504432,0.2006544162306152,0.1360285297694075,0.044,0.037,1
Tmem69,0.2006590395966742,0.31604599938405364,0.018,0.014,1
Fam160a2,0.20094028443984588,0.2856723503405343,0.038,0.032,1
Sdhaf3,0.20100603259981284,0.3928615964348845,0.024,0.019,1
Ccnq,0.20113200630561184,0.1152835940191479,0.104,0.095,1
Ptprs,0.20129614523204,0.28325606426638394,0.032,0.026,1
Ybey,0.20138823754275698,-0.480081667250297,0.012,0.016,1
Hist1h2ac,0.20151586773403413,0.36044011874250703,0.028,0.023,1
Rfc2,0.20158329267864497,0.12684000540842844,0.129,0.119,1
Wdr59,0.20166446250628076,0.27297727749216705,0.018,0.014,1
Dlgap4,0.20189132152443956,-0.16360058131786692,0.071,0.08,1
Fam114a2,0.20234603732424916,-0.10253185760003936,0.108,0.118,1
Mrm1,0.202348384840858,-0.26545264603353136,0.038,0.044,1
Pi4ka,0.20243773618379235,0.18546188957390886,0.077,0.069,1
Immp2l,0.20301522768221078,-0.26628624529243083,0.033,0.039,1
Socs4,0.20332732131320158,-0.22599677663010986,0.045,0.052,1
Krba1,0.20336697882100999,0.3203849351083905,0.03,0.025,1
Nxt1,0.20346876665142807,0.1281583702404716,0.111,0.101,1
Tmem71,0.203525961246208,-0.1360173568782579,0.147,0.158,1
Ankhd1,0.20358236951206943,-0.12140274731505007,0.131,0.141,1
Snapc1,0.20372111893842915,0.11460397320449855,0.06,0.053,1
Clasp2,0.20398015173043457,-0.24804730928950391,0.041,0.048,1
Ric1,0.2041752350652685,0.20586308163363043,0.036,0.03,1
9930104L06Rik,0.20429936208759597,0.3957731918547873,0.017,0.013,1
Fam241b,0.204410593032275,0.4574018486295941,0.014,0.01,1
Hmg20b,0.20458839063676498,0.19085841177912233,0.12,0.111,1
Utp15,0.20488415298937734,0.19714059411523444,0.054,0.047,1
AC113595.1,0.20496447458688044,0.2870669324122881,0.032,0.027,1
Qsox2,0.20498407727626056,0.41558167293496684,0.014,0.01,1
Rnf11,0.20515120751389526,0.2120070348343126,0.072,0.064,1
Sipa1l3,0.20530985630800574,-0.3517575702747573,0.013,0.016,1
Fbxo45,0.20549383844244756,0.2611840643495347,0.024,0.019,1
Ntpcr,0.20574489173148366,-0.23374091200802738,0.04,0.047,1
Mepce,0.20589056878413603,-0.13494837767120016,0.084,0.093,1
Actr5,0.20594938148963127,-0.20776784581212215,0.046,0.053,1
Ccdc92,0.20598240839789886,0.19145836351940382,0.047,0.041,1
2410002F23Rik,0.20607270915016668,0.15036796904192684,0.084,0.075,1
Gm7072,0.20616870742529125,-0.2163484505329487,0.032,0.038,1
Peak1,0.20646451708019592,0.12516137930609483,0.108,0.098,1
Irak3,0.2065549684577541,-0.5252562545968882,0.009,0.012,1
Sar1b,0.20661643585835815,0.1490666983662119,0.176,0.166,1
Armc6,0.20679779395439965,0.4555973517828473,0.012,0.009,1
Ccp110,0.20683519180667967,0.45354952313398833,0.012,0.009,1
P2ry10b,0.2068519402322882,-0.34474791429674934,0.02,0.024,1
Bcam,0.2069575227112523,0.2880316232144562,0.019,0.015,1
Nudt19,0.2069921303368579,-0.16353175208950121,0.084,0.092,1
Usp14,0.2070206962427061,0.21687059429321787,0.093,0.085,1
Naxd,0.2071208119885499,-0.1108982665789644,0.095,0.105,1
Arhgap20,0.20728215596323898,-0.32138392123123793,0.02,0.024,1
Trbv1,0.2073405330348922,0.20018483118583275,0.072,0.064,1
Thap3,0.20745788596705048,0.11821630203769917,0.196,0.184,1
2310010J17Rik,0.20746129854878825,-0.2184551664963621,0.039,0.045,1
Kctd3,0.20793271230854704,0.36044011874250703,0.012,0.009,1
Wdr45,0.20820979866973474,-0.2112010034808156,0.038,0.045,1
Bcl2l11,0.20855376868689723,-0.20124155814274047,0.046,0.053,1
Rusc1,0.20864191008558305,-0.1509435795295122,0.082,0.091,1
A830035O19Rik,0.2087710966250785,-0.3334567535318138,0.009,0.012,1
Fbxl17,0.20881213132270215,-0.16160347719446921,0.068,0.076,1
Tmlhe,0.20884905956799824,0.2655809324010656,0.028,0.023,1
Haspin,0.20886306340741048,0.23981041355696764,0.012,0.009,1
Gosr1,0.20903687134728394,0.19669369222931854,0.077,0.069,1
Zdhhc15,0.2091279856824429,0.16560341992661964,0.052,0.045,1
Pced1a,0.20947281097699466,0.25543923467990126,0.028,0.023,1
Zfp961,0.20949481922583876,-0.32428381173703347,0.021,0.025,1
Zfp451,0.20949778723156132,0.16838837621496783,0.072,0.064,1
Msrb2,0.20952685506826849,-0.17884480758400478,0.033,0.039,1
Tfpt,0.2095444397672117,0.1407620821030946,0.058,0.051,1
Impad1,0.20961263827790402,0.18480146610580128,0.047,0.041,1
Flywch1,0.2096529982137765,-0.2024210895501959,0.041,0.047,1
Adnp,0.20973436719469826,0.133810704519588,0.132,0.122,1
Lsm1,0.2098899305358239,0.13337121019658538,0.158,0.148,1
Anxa1,0.2100839979425196,0.17518346354420444,0.011,0.008,1
Gm17173,0.21046506570775017,-0.14338561925324456,0.05,0.057,1
Reep4,0.21058178540278116,-0.24167991706330083,0.057,0.064,1
Timeless,0.2106267057013272,-0.13241450143224043,0.032,0.038,1
Gga1,0.21064626568375516,0.12701217499403628,0.109,0.099,1
Bicd1,0.21081318283848524,0.2744668956326537,0.016,0.012,1
Cwf19l1,0.21086003328284683,0.24893180352551703,0.024,0.02,1
Borcs5,0.21100520988112095,-0.17522708572187629,0.036,0.042,1
Gmppa,0.21117149990745507,-0.15525971954153572,0.049,0.056,1
Ccar1,0.21121892687759844,0.1640429059390036,0.19,0.179,1
Hyou1,0.21125351559742253,-0.15145891978892578,0.05,0.057,1
3110082I17Rik,0.2112718014496879,-0.4121493851544207,0.009,0.012,1
Dennd6a,0.2116578490653968,-0.1697645743081715,0.048,0.055,1
Lamb3,0.21217665598092816,0.21416638536484012,0.045,0.039,1
Platr15,0.21229511723554056,-0.28607705249528603,0.013,0.017,1
Gm16638,0.21232723871220172,-0.2866185030705619,0.009,0.012,1
Ttc19,0.21242630345596683,-0.14790110037573623,0.046,0.053,1
Wdr24,0.21249875605513388,0.26357857948991814,0.023,0.018,1
Eva1b,0.2125997297065547,-0.10996261771579352,0.165,0.177,1
Idnk,0.21275954184631002,-0.1065966574159587,0.232,0.243,1
Kif3a,0.2131084528089139,0.38100144122482327,0.014,0.011,1
Man2c1os,0.21330051068749678,-0.4150189933424686,0.014,0.018,1
Iars2,0.2133915332068935,0.11150724286040381,0.082,0.073,1
B3gntl1,0.21339605338368695,-0.28185555704460086,0.021,0.026,1
