genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Sdhc,0.029729084428692674,-0.13823924457807557,0.138,0.157,1
Ccdc174,0.029870322427671497,-0.1545843446411559,0.122,0.141,1
Soat1,0.029900215183055814,0.2317759965960029,0.102,0.086,1
Selenoh,0.0299299080363817,-0.19747847459043144,0.256,0.277,1
Syce2,0.029943535602314778,-0.4707260883396067,0.017,0.025,1
Mat2a,0.029978164218707217,0.11319628473199628,0.239,0.215,1
Golt1b,0.030002568535755756,-0.2663098483824493,0.052,0.064,1
Stub1,0.030007887906952687,0.14632967932032614,0.29,0.267,1
1700012D14Rik,0.030008171221133865,0.4999252680176376,0.028,0.019,1
Lats2,0.030039768193214966,-0.1857841630764292,0.099,0.116,1
Arih1,0.030177003586067164,0.1696552746077109,0.177,0.157,1
Zadh2,0.03019838037908477,0.38663712558342933,0.039,0.029,1
Pfdn2,0.030224600215367776,0.14853679177697554,0.293,0.27,1
Fbxl8,0.030247186323282906,-0.21819179911282083,0.09,0.106,1
Cep57,0.030250933426502032,-0.18745322003778808,0.12,0.137,1
Gba,0.030307655145737817,-0.18049649691707037,0.139,0.159,1
Chchd7,0.030317480066222133,-0.17944690053106038,0.142,0.161,1
Slc25a24,0.030428494626331647,0.34134649243866644,0.053,0.042,1
Gnai3,0.030477424757547802,0.17836798356622863,0.239,0.218,1
Tmem71,0.030480809571333114,-0.21383214823306362,0.138,0.157,1
Pstpip1,0.030572196199247538,-0.14483951350143598,0.264,0.286,1
Crim1,0.030585936321053546,-0.2856584171121104,0.093,0.108,1
Gpr45,0.030615284631382973,0.6846152905306644,0.017,0.011,1
Papss1,0.030729455166954314,0.3015813556306566,0.069,0.056,1
Pwwp2b,0.03073150029436792,-0.7255399873684327,0.008,0.013,1
Tmprss13,0.03073150029436792,-0.7255399873684327,0.008,0.013,1
Trerf1,0.030795497333366787,0.2974211610748787,0.122,0.106,1
Epop,0.030796652159862662,0.6280969672462682,0.02,0.013,1
Gm26771,0.030827378784720007,-0.9520485171771131,0.006,0.011,1
Nme3,0.030854824973550153,-0.4284865611201001,0.034,0.045,1
Fam162a,0.030973636173542835,0.15961708629280436,0.21,0.188,1
Chfr,0.030993168287340646,-0.15581030711689836,0.196,0.217,1
Fanca,0.031013388344647116,-0.8365712997571766,0.006,0.011,1
Ddost,0.031055178451764597,-0.13588769774416742,0.369,0.39,1
Afdn,0.03106361429301288,-0.8057103360524165,0.006,0.011,1
Grb2,0.03111741883508333,0.11716194560465776,0.428,0.407,1
Trim32,0.031131580585810288,0.5259987796275309,0.024,0.016,1
Cnih2,0.03119922810931326,-0.7799877713908092,0.007,0.012,1
Rpusd4,0.031249484552253966,-0.2759381283977609,0.072,0.086,1
1810041H14Rik,0.03127464250284489,-0.49446532293218404,0.013,0.02,1
Ksr1,0.031399000115094285,0.4297382381094783,0.043,0.032,1
Acbd6,0.031471210903024224,-0.1587062178175529,0.212,0.233,1
Kdm5a,0.03161690076859958,-0.16165813873277113,0.176,0.196,1
2700062C07Rik,0.03163335003130478,-0.3089419741019719,0.054,0.067,1
Map7,0.03171516282793389,-0.4609450675470219,0.033,0.043,1
Tnfaip1,0.031781027371752764,-0.43703489401852025,0.028,0.038,1
Timp2,0.03181221209092339,-0.1591134380847039,0.249,0.272,1
Mical1,0.03185303113660972,-0.21247040512906246,0.152,0.171,1
Usp42,0.031943754552315656,0.3313624038660441,0.054,0.042,1
Hspa4l,0.03196108486535441,-0.27676227626435823,0.057,0.069,1
Rnf216,0.03197186672027474,0.21923049191117494,0.094,0.079,1
Gm20628,0.032202969182183655,-0.9885743932022262,0.011,0.018,1
Chic2,0.03224057387202577,-0.13153234704426953,0.267,0.29,1
Nedd1,0.03228605955674859,-0.3883773787859104,0.035,0.045,1
Mansc1,0.03228765064021912,0.4359234353256838,0.03,0.022,1
Ston2,0.032307847038620364,-0.6324305829769514,0.009,0.015,1
Bcl10,0.0323836187353181,0.16207659607554215,0.246,0.225,1
Mief1,0.03238804271892849,-0.3845030695333662,0.045,0.056,1
Usp34,0.03241053954405364,0.1895035430893084,0.191,0.171,1
Yeats2,0.03254061458194858,0.3723073360297118,0.035,0.026,1
Hnrnpdl,0.03267233983601854,-0.11696492942532588,0.336,0.359,1
Dnajb11,0.03269329077622543,-0.15288088808912925,0.224,0.246,1
Dtx4,0.032729482231714783,0.6788502677109021,0.016,0.01,1
Racgap1,0.03280025380253012,-0.492049857148654,0.068,0.081,1
Ranbp9,0.03281211695675012,0.17790203888054856,0.183,0.164,1
Adprm,0.032864057586174424,0.19039574784309332,0.107,0.091,1
Ercc4,0.03287995504735164,0.28272762861516787,0.072,0.059,1
Dlg4,0.03297181587231823,0.35934891021808024,0.046,0.035,1
Bard1,0.032972337249831896,-0.6475374753671597,0.011,0.018,1
Mrtfa,0.032976322424234435,-0.21284949135666453,0.152,0.171,1
Tmem175,0.03303501527800231,-0.33588780650950234,0.05,0.062,1
Nampt,0.03311999383683674,-0.2627493566412209,0.087,0.102,1
Cs,0.03319948627514377,-0.15758519713540498,0.235,0.256,1
Adat2,0.033317548275026906,-0.42029063362770014,0.025,0.034,1
Prkcz,0.033403881007046665,0.3256729646035117,0.078,0.064,1
Pacs2,0.03344725923035808,0.44614547193831733,0.035,0.026,1
Vmp1,0.033464896978147765,0.14948241724322964,0.315,0.292,1
Smim19,0.03347453196535415,-0.15661228510027314,0.141,0.16,1
Sept9,0.03352294666453925,0.13367342295629547,0.503,0.488,1
1110012L19Rik,0.03353066418164054,0.28118587581988086,0.076,0.063,1
Chid1,0.033564375892271105,0.3530420366072482,0.049,0.038,1
Hist1h3i,0.033577384298296806,-1.0281027573888641,0.005,0.01,1
Sil1,0.033660355187335525,-0.36002262393338746,0.038,0.048,1
Snrpc,0.03366234232171108,-0.10750008939784506,0.339,0.363,1
Commd3,0.033697789020776046,-0.1512247308467849,0.262,0.284,1
4930431P03Rik,0.03373590206689586,0.5216203391169572,0.027,0.019,1
Sigirr,0.03376146919176715,-0.13031130029812132,0.247,0.271,1
Washc5,0.03388958180436506,-0.27416064102586857,0.058,0.071,1
E330009J07Rik,0.033925810654619026,-0.44174702136784205,0.025,0.034,1
Mto1,0.03403669024590685,0.3679109237215048,0.049,0.039,1
Epb41l2,0.03403902241015653,0.26922336426542026,0.064,0.052,1
Zfp398,0.03406946484617946,-0.32778047952142453,0.048,0.059,1
1110059E24Rik,0.034104440230503276,-0.25638593929789266,0.057,0.07,1
Mxd3,0.03415879509587909,-0.5912388956568417,0.02,0.029,1
Cdca5,0.03419707965602705,-0.8365712997571766,0.01,0.016,1
Sipa1l2,0.03424959937433738,-0.7348178009564439,0.009,0.015,1
Pmvk,0.034254569264439684,-0.23368689103875795,0.07,0.084,1
Zfp787,0.03443601499203991,-0.2615928876086424,0.075,0.089,1
Ankrd37,0.0344917635414349,0.49909090616401475,0.036,0.027,1
Egln1,0.034546359106289316,0.16968769071450573,0.172,0.153,1
Tsc22d3,0.03459885884454881,0.2010139358313079,0.246,0.225,1
Cmc2,0.03468678608033045,-0.2053857822753744,0.08,0.095,1
Mapre2,0.034742560266125204,-0.1565384115495123,0.211,0.232,1
Ap2a2,0.034753293379127935,-0.3030850165271062,0.045,0.056,1
Gins3,0.034789777402862945,-0.47400122037246817,0.019,0.026,1
Raph1,0.03482335884727904,0.3882799121887288,0.05,0.039,1
Alg8,0.03484050375447968,-0.4560793123752065,0.024,0.032,1
Aprt,0.034879555914807917,-0.10835996669057346,0.418,0.441,1
Trio,0.03489799080961118,0.5833319546934828,0.016,0.01,1
Itga6,0.03493091343070231,-0.16545215528630575,0.111,0.129,1
Rnf41,0.034940888076957825,0.23205541943496177,0.117,0.101,1
Akap8l,0.03498659274337238,0.2432628739186704,0.163,0.146,1
Stap1,0.035025537222353104,0.19471820844528098,0.17,0.151,1
Mrps34,0.03511988235204358,-0.14928530811348661,0.251,0.272,1
Lamtor3,0.03515855795358331,-0.21734717381756807,0.12,0.137,1
P2rx7,0.03516889569556815,-0.16473134835605308,0.178,0.198,1
Kdm2b,0.035225234188051534,0.24062641755569203,0.176,0.157,1
Ppp3r1,0.035281897891337344,-0.27011029928863195,0.085,0.1,1
Rad51ap1,0.0352937510057228,-0.6279846779457596,0.014,0.021,1
Zfp46,0.03530841620774404,0.5539528411985328,0.019,0.013,1
Sdc3,0.03538446957882676,-0.5223980449315819,0.019,0.027,1
Gnptg,0.03538497669699758,-0.1841922623075365,0.165,0.184,1
Pfn2,0.03550045268121749,0.522040766058848,0.029,0.021,1
Pcgf5,0.03555994637559817,-0.22285793576893065,0.11,0.127,1
Topbp1,0.03581359195527282,-0.2362724886536154,0.095,0.111,1
Prnp,0.03587722472244452,0.24172322621956788,0.101,0.086,1
Lamb3,0.03593988225999401,-0.3072568285859347,0.051,0.063,1
Armc10,0.03614434832669849,-0.20007849839593828,0.131,0.149,1
Clasp2,0.03626529024270869,0.3370014787002802,0.057,0.046,1
Gys1,0.03650261481808951,0.533846641450217,0.023,0.016,1
Rusc1,0.03659495364055793,0.20569442721983355,0.11,0.095,1
Zpbp,0.03659566264228881,0.7159697232716029,0.013,0.008,1
Sf3a3,0.03667205525032598,-0.14499188831624776,0.168,0.188,1
Cd40lg,0.03667267886247872,0.33526329169376723,0.05,0.04,1
Sept11,0.0366805422078745,0.26858344629489794,0.105,0.09,1
Icosl,0.03673485619908523,0.6635023033774665,0.013,0.008,1
AI662270,0.03686638468080709,-0.1522665724258685,0.211,0.233,1
Gm28529,0.03687889674820602,-0.7475662936984317,0.007,0.012,1
Casp7,0.03688882637477851,-0.33598745964430954,0.059,0.072,1
Mxd1,0.03689827935909682,-0.11727673191802612,0.135,0.154,1
Abcb10,0.03690288041727913,0.7927853203224329,0.015,0.009,1
Mical3,0.03695152279983307,0.3628979772991512,0.042,0.032,1
Ndst2,0.03701687202932089,0.4890045721453298,0.032,0.024,1
Ccdc107,0.03717668532362213,0.18475720968333542,0.148,0.13,1
Crebzf,0.03729165227436187,-0.15090384671715062,0.144,0.164,1
Lrch1,0.03729374569446762,-0.17765813869956482,0.139,0.157,1
Kctd10,0.03749090883386772,-0.25474850656658754,0.09,0.105,1
Ubxn2a,0.03755852740182722,0.2494811444301157,0.099,0.085,1
Capn2,0.03765284343048583,0.2138561283660234,0.169,0.151,1
Tmc6,0.03767329758117863,-0.18659880780339622,0.123,0.141,1
Ppm1m,0.03781883278561914,-0.15191057745486347,0.171,0.191,1
Dus2,0.03784008228523628,0.23854043837662475,0.098,0.084,1
Nuf2,0.03815882538685512,-0.6301204222897505,0.015,0.022,1
Ssh2,0.038212704828817536,-0.17259422453032558,0.183,0.203,1
Nudt1,0.03822087067796282,-0.25288045627206834,0.054,0.067,1
Nrros,0.038304445002029265,0.1708661225062995,0.139,0.121,1
Arfgef1,0.03831667173451635,-0.19978307604599843,0.124,0.141,1
Maged2,0.03832980524586991,0.5678189553221582,0.022,0.015,1
Ublcp1,0.03834344189526587,-0.2982588923348417,0.062,0.075,1
Rnf7,0.03843050515528093,-0.10032275085468179,0.275,0.299,1
Acsbg1,0.03848113580810733,-0.18719612197895774,0.147,0.165,1
Fchsd1,0.03848571119032964,-0.4081132847160118,0.023,0.031,1
Arpc1a,0.03859179833136398,-0.10980017065548808,0.232,0.255,1
Pdp1,0.038610276811949396,0.4574900016972414,0.028,0.02,1
Camk1d,0.03864499729548526,0.3907713989333086,0.049,0.039,1
Abcd1,0.03867698056038771,-0.2716832391990609,0.065,0.078,1
Kif15,0.0387390504970074,-0.5190891099010058,0.025,0.034,1
Dtx3,0.03879634061093739,0.15156487845197875,0.204,0.184,1
Gprasp1,0.03881851474314296,0.39113003296433657,0.035,0.026,1
Donson,0.038865289227957074,0.221434303678389,0.117,0.101,1
Gucy1a1,0.038865540671282256,0.39367317095894805,0.03,0.022,1
Rev1,0.038890841370435955,0.40165971507604503,0.05,0.039,1
Ccdc28b,0.03893258989719131,0.21181272005095542,0.098,0.083,1
Mafg,0.03906290011465586,0.2632979063442673,0.061,0.049,1
Itpk1,0.039109339707521375,-0.24251565041349554,0.142,0.159,1
Vps36,0.039119697822427524,-0.11478148576993874,0.191,0.213,1
Mex3c,0.03913987911841012,0.4154919882556145,0.038,0.029,1
Ufl1,0.039266800709342804,-0.24427615280155113,0.076,0.09,1
Hk1os,0.039294077343827144,-0.42914698458820855,0.023,0.032,1
Ica1l,0.03932998721149005,0.8739220830478382,0.011,0.006,1
Uba6,0.039677369243129305,-0.30136183423311946,0.054,0.066,1
Samm50,0.03976055188428257,0.16090650547299568,0.212,0.192,1
Slfn8,0.03977241416358483,-0.14655008604290387,0.316,0.338,1
Pgam1,0.039869439879472245,0.1730902749353458,0.327,0.307,1
Pstk,0.03988736028863464,0.24806851374016636,0.11,0.095,1
Ddx58,0.039962118836475775,-0.1972245013407854,0.221,0.24,1
Dusp7,0.03997611655242223,-0.2964273028778659,0.06,0.073,1
Zfp706,0.04002776786735713,0.12022992380826492,0.482,0.465,1
Nfyc,0.04019159824596521,-0.1878832014256333,0.101,0.117,1
Usf1,0.040402538048054694,-0.23599448122025546,0.129,0.146,1
Eml4,0.04041020826573488,0.1606191666559993,0.221,0.201,1
Gm11579,0.04044868779194674,-0.5274404793339293,0.015,0.022,1
Suclg2,0.04053012448176801,0.2700615487340503,0.075,0.062,1
Ccdc34,0.04061268768158161,-0.3419111928088978,0.055,0.067,1
Egr1,0.040632730625017134,-0.20653055967380984,0.106,0.123,1
Cog5,0.040692809511387276,-0.18426249070962042,0.083,0.098,1
Poc1a,0.04071337275413714,-0.4982487666191462,0.017,0.024,1
Cep128,0.040801408181311276,-0.4704434009592795,0.017,0.024,1
Ahdc1,0.04086666406548737,0.4004678975436722,0.033,0.025,1
Enkd1,0.04100628302760489,-0.7255399873684327,0.007,0.012,1
1700086O06Rik,0.04100628302760489,-0.7255399873684327,0.007,0.012,1
0610030E20Rik,0.04102787993356355,-0.20007849839593828,0.122,0.139,1
1700113A16Rik,0.041130291465132404,0.6851973744767852,0.019,0.012,1
Sys1,0.04120966515428889,-0.12398128086030702,0.38,0.399,1
Ephx1,0.04121323326525888,-0.11550006478464692,0.248,0.271,1
Gramd1c,0.04146614825676841,0.7053224790720929,0.015,0.01,1
Chpt1,0.041536553000010835,-0.4938097014526486,0.026,0.035,1
Mcm6,0.04156566182335417,-0.11348382576500127,0.251,0.273,1
Bcdin3d,0.04171456147678239,-0.30919629058896403,0.066,0.079,1
Herpud2,0.041748936532436914,0.21649855193419487,0.135,0.118,1
Eif5a2,0.04177517888943203,-0.5307238103844094,0.017,0.024,1
Sun1,0.04182794109458446,0.28372293396053516,0.071,0.059,1
Ptcd1,0.04184739590666955,-0.43603337017344757,0.026,0.035,1
Nf2,0.041944047257594166,0.2661967016004274,0.103,0.088,1
Cipc,0.04202886536399305,-0.3444028947078799,0.042,0.052,1
Atp6v0d1,0.04212800337640685,-0.15124789234595282,0.189,0.209,1
Dgkq,0.042132397700199685,0.4792045681485906,0.019,0.012,1
Sec61a1,0.04238122693222939,-0.10023791201690169,0.221,0.244,1
Nmd3,0.04238332921986763,-0.16914663884404746,0.123,0.14,1
Mgst3,0.04239979316422689,1.4827313257233623,0.011,0.006,1
Faf2,0.042432955805864224,-0.16768271680987423,0.146,0.164,1
Ccr8,0.0424768089621867,0.1844022326205037,0.183,0.164,1
Zkscan17,0.0425183197491793,-0.3054314985421671,0.05,0.061,1
Zfp382,0.0425368191005883,-0.46662169000687115,0.016,0.022,1
Ky,0.0425729854307385,0.8739220830478382,0.011,0.006,1
Xpnpep3,0.04262474514452247,0.5603188528114087,0.023,0.016,1
Baz1b,0.04268155795822009,-0.1906468301590789,0.159,0.177,1
Pvr,0.04268426489517243,-0.558430001533174,0.019,0.026,1
Fez2,0.0427557783644114,-0.2376940524573925,0.054,0.066,1
Prdx4,0.042775917756879035,-0.18086720767299358,0.138,0.155,1
2610301B20Rik,0.04283943489016368,0.47085722543507114,0.029,0.021,1
Ddx60,0.04284616410532147,-0.21742863951481883,0.141,0.158,1
Ap5m1,0.04286555630200322,-0.20945058209129463,0.077,0.091,1
Riox2,0.04287199012121681,-0.17105244498762362,0.123,0.14,1
Dnaja1,0.04297159737166389,0.1504103370853037,0.426,0.41,1
Gas2,0.04298722200947292,0.489472903602417,0.023,0.016,1
Topors,0.04301104216957149,0.19641398763724638,0.097,0.082,1
Nmral1,0.043035437968648546,-0.32231179037922253,0.042,0.052,1
Zfp623,0.04317711571151136,0.584004383063097,0.017,0.011,1
Kif3a,0.043370795096683186,0.5166609150481962,0.025,0.018,1
Slc9a8,0.04342477904359659,-0.30344773055563845,0.06,0.072,1
Nap1l1,0.04343478226587933,-0.1171515075008146,0.347,0.366,1
Smox,0.043442559329107254,0.26207628817573525,0.064,0.052,1
Pip4k2a,0.0434632293388263,-0.11994615387514607,0.133,0.151,1
Lrrc8a,0.0434783920133751,-0.3954840115976701,0.026,0.035,1
Trav19,0.04353630838159267,-1.1554717019469711,0.007,0.012,1
Ccdc28a,0.04367166166824564,0.29813900910107805,0.051,0.04,1
Adal,0.04368155142071304,-0.54378955052933,0.014,0.021,1
Gm47242,0.043731655433796285,-0.25340208085907134,0.072,0.085,1
Tet2,0.04377632614958686,0.3129341604462028,0.066,0.054,1
Gse1,0.043821073689497766,0.28560057023676766,0.074,0.061,1
Gm12992,0.043864073130728015,0.807892212712642,0.01,0.005,1
Inka2,0.0438832120111306,0.6788502677109021,0.016,0.01,1
Fundc2,0.0439375641448325,-0.10461483336634059,0.305,0.328,1
Tgfbr3,0.044037842833406546,-0.8630435111183674,0.007,0.012,1
Ube4a,0.044201431451845845,0.19270784017089637,0.079,0.066,1
Gpr174,0.044206917762630145,-0.18778332983645551,0.128,0.146,1
Card6,0.04429407574722075,-0.2090747551974661,0.09,0.105,1
Bcas1,0.0444803611741496,-0.7022702080455856,0.007,0.012,1
March7,0.044493632193149155,-0.12879157226956606,0.186,0.206,1
Sp3,0.04465493401136163,0.1356585175472167,0.24,0.219,1
1110006O24Rik,0.044750952763039205,0.6118181480885356,0.014,0.009,1
Sec16a,0.0447600780312844,-0.2343308076041848,0.08,0.093,1
Crmp1,0.04496245269511164,-0.31662859088643014,0.04,0.05,1
Dusp12,0.044969264514577556,0.2883869706736446,0.066,0.054,1
Acy1,0.04507666183890541,-0.5556149859261206,0.016,0.023,1
Rsad2,0.045122260344140644,-0.3307136267909945,0.094,0.109,1
Rab43,0.045313967429403475,-0.17054702240906972,0.117,0.134,1
B230322F03Rik,0.04532147138429703,-0.7770702880085141,0.006,0.011,1
Rnaseh2a,0.045349748410170726,-0.19254285817150274,0.099,0.114,1
Polr3e,0.04538299464668597,0.3284549022722967,0.043,0.033,1
Taf2,0.04547811684417505,-0.39408911836256433,0.034,0.043,1
Nosip,0.04548132744329682,-0.12523151326646476,0.209,0.23,1
Tubgcp3,0.045504675498595076,-0.38523336316621526,0.047,0.058,1
Ehd3,0.0455785103640822,0.26094520615708605,0.091,0.077,1
Smpd5,0.045678606233770756,-0.2683116778287902,0.067,0.08,1
Ddx1,0.04568569504729656,-0.170777724422976,0.101,0.117,1
Aplp1,0.045840628034891674,0.2827276286151683,0.058,0.047,1
Katnb1,0.04585148088059046,-0.41080739388527476,0.029,0.038,1
Pus1,0.046022105952503264,0.2231707839347128,0.092,0.078,1
Fxn,0.04602859915962433,-0.24059198364795265,0.07,0.083,1
Bscl2,0.04603390789145623,-0.19168431630709915,0.22,0.238,1
Tsfm,0.04606607709243732,-0.23677600088828,0.081,0.095,1
Lrrc56,0.046174531603437964,0.8097917456281225,0.011,0.007,1
Gnl3l,0.04628421631225775,0.3470286385822119,0.06,0.049,1
Arl10,0.046315101711160725,0.37399568618248136,0.032,0.024,1
Trav12-2,0.04641766943729472,-0.4119402522402167,0.047,0.058,1
Pdlim5,0.04644381468452712,0.2857458201780827,0.066,0.055,1
Mdm4,0.04646097772440069,0.14218229810712302,0.189,0.17,1
P4ha1,0.04647907489102798,-0.20079500948138307,0.101,0.117,1
Atad3aos,0.046594325536450945,0.6529716358852964,0.011,0.007,1
B230219D22Rik,0.046660650117773525,0.13669367896362927,0.26,0.239,1
Trav4-3,0.046697181671382496,-0.7906350155903175,0.022,0.029,1
Syt11,0.046780174633365396,0.15139614474792662,0.249,0.228,1
Stx5a,0.046811625258400574,-0.19217796239941354,0.151,0.168,1
Slf1,0.046815305163196104,-0.27267041456384966,0.049,0.06,1
Ubac2,0.046851080993625616,-0.1006581915328808,0.258,0.281,1
Pqlc2,0.047051148037192694,-0.38993695558399377,0.032,0.041,1
Dnajc19,0.04706952700942705,-0.10858092225433458,0.266,0.288,1
Mrps18b,0.04711423476220157,0.2744600126315673,0.076,0.063,1
Rock2,0.047216750539134315,0.19039574784309288,0.131,0.115,1
Dnajb6,0.04735693826923648,-0.1022959729964521,0.265,0.287,1
Hdac5,0.04744355558736106,-0.3553567238738493,0.021,0.029,1
Bik,0.04746859934245661,0.5607641977882087,0.018,0.012,1
Sfn,0.04748040402430445,-0.3832056818192333,0.025,0.034,1
Zfp219,0.04749507449085142,0.2866054424936566,0.049,0.039,1
Tfpi,0.04758358488367928,0.5004636875203934,0.024,0.017,1
Pja2,0.047654688117895555,0.2831547141839734,0.068,0.056,1
Gnb5,0.04772919264870005,0.4620870158073389,0.024,0.017,1
Crbn,0.0477680578428718,-0.15973004817040248,0.174,0.193,1
Baiap3,0.04780867458929829,-0.3072568285859347,0.05,0.061,1
Rad54l,0.04784657856856361,-0.7370356262062625,0.007,0.012,1
Hist1h1a,0.047868232526814915,-0.5325096256633284,0.02,0.028,1
Reep4,0.0478850842856287,-0.36433190481925903,0.069,0.081,1
Rabgap1,0.04790666815285946,0.20014498152636895,0.104,0.09,1
Clip2,0.04792012263896958,-0.413072221730137,0.022,0.029,1
Gm50241,0.04795351327718629,-0.7022702080455856,0.007,0.012,1
Kdm4b,0.04796961963400125,0.32075366490550206,0.05,0.04,1
Rad23a,0.04809723096863002,-0.15624694291316032,0.175,0.193,1
Ulbp1,0.04818405803584131,-0.6599516457408559,0.007,0.012,1
Lgals8,0.048229596952852706,-0.21805623932499385,0.09,0.105,1
Anxa11os,0.048417849575885734,0.5963881075189299,0.01,0.006,1
Adam19,0.048485762922099614,0.1508460151225408,0.269,0.25,1
Kif2c,0.04853222972049743,-0.7179268032585577,0.011,0.017,1
Fam124b,0.04855951117363296,0.3453263433512124,0.035,0.027,1
1810026B05Rik,0.04856327880609118,0.12326936186088888,0.342,0.322,1
Pex2,0.04862698618348863,0.20803958694311442,0.119,0.103,1
Epb41l4aos,0.04875400557212092,-0.21334475316981205,0.12,0.135,1
Smpdl3a,0.0488787586925129,0.1342416872201696,0.467,0.452,1
Edc4,0.04890378845375394,0.3030806905713348,0.065,0.053,1
Cyb5d2,0.04907418738037432,-0.4776124739248475,0.017,0.024,1
Dpy19l3,0.04909586765136254,-0.36408352829443213,0.032,0.042,1
Arel1,0.0491551828217351,-0.25061073947294377,0.069,0.082,1
4833408A19Rik,0.04928390770634603,-0.7770702880085141,0.006,0.011,1
Ndfip2,0.04932581113018102,-0.17247583807264633,0.183,0.202,1
Il10rb,0.04942294133181923,-0.11125691297705487,0.224,0.245,1
